,user,time,x,y,z
2654,2,2024-10-22 20:13:00,-0.021131,0.048003,0.001927
2655,2,2024-10-22 20:14:00,-0.014668,0.070317,0.01049
2656,2,2024-10-22 20:15:00,-0.017873,0.069263,0.010469
2657,2,2024-10-22 20:16:00,-0.015749,0.055454,-0.001249
2658,2,2024-10-22 20:17:00,-0.008343,0.029908,-0.012915
2659,2,2024-10-22 20:18:00,0.000163,0.025609,-0.010714
2660,2,2024-10-22 20:19:00,0.005454,0.027674,0.001071
2661,2,2024-10-22 20:20:00,0.002273,0.037251,0.006377
2662,2,2024-10-22 20:21:00,0.008698,0.045738,0.009616
2663,2,2024-10-22 20:22:00,0.020429,0.050998,0.016101
2664,2,2024-10-22 20:23:00,0.016152,0.055248,0.022475
2665,2,2024-10-22 20:24:00,0.011879,0.054198,0.022446
2666,2,2024-10-22 20:25:00,0.014003,0.048877,0.019263
2667,2,2024-10-22 20:26:00,0.004454,0.055323,0.013847
2668,2,2024-10-22 20:27:00,-0.003004,0.044748,0.00099
2669,2,2024-10-22 20:28:00,-0.013721,0.03095,-0.002272
2670,2,2024-10-22 20:29:00,-0.041421,0.032142,-0.009945
2671,2,2024-10-22 20:30:00,-0.061705,0.012041,-0.027152
2672,2,2024-10-22 20:31:00,-0.10117,0.001577,-0.040233
2673,2,2024-10-22 20:32:00,-0.127841,-0.005757,-0.047887
2674,2,2024-10-22 20:33:00,-0.123564,-0.005763,-0.049994
2675,2,2024-10-22 20:34:00,-0.108623,0.00586,-0.039222
2676,2,2024-10-22 20:35:00,-0.059567,0.019465,-0.020737
2677,2,2024-10-22 20:36:00,0.002349,0.046868,-0.001112
2678,2,2024-10-22 20:37:00,0.052449,0.050899,0.01312
2679,2,2024-10-22 20:38:00,0.099506,0.090094,0.027285
2680,2,2024-10-22 20:39:00,0.130574,0.129358,0.038134
2681,2,2024-10-22 20:40:00,0.133847,0.154875,0.047738
2682,2,2024-10-22 20:41:00,0.104037,0.161401,0.040044
2683,2,2024-10-22 20:42:00,0.065572,0.128593,0.019521
2684,2,2024-10-22 20:43:00,0.04091,0.093555,0.011916
2685,2,2024-10-22 20:44:00,0.019529,0.088286,0.016047
2686,2,2024-10-22 20:45:00,-0.002808,0.091607,0.004136
2687,2,2024-10-22 20:46:00,-0.00486,0.091687,-0.014038
2688,2,2024-10-22 20:47:00,-0.005802,0.12257,-0.01088
2689,2,2024-10-22 20:48:00,0.007072,0.152298,0.003059
2690,2,2024-10-22 20:49:00,0.029462,0.15539,0.009621
2691,2,2024-10-22 20:50:00,0.057162,0.155259,0.01836
2692,2,2024-10-22 20:51:00,0.081681,0.163644,0.031339
2693,2,2024-10-22 20:52:00,0.09333,0.150794,0.037846
2694,2,2024-10-22 20:53:00,0.077246,0.127435,0.032423
2695,2,2024-10-22 20:54:00,0.034547,0.11377,0.023596
2696,2,2024-10-22 20:55:00,0.005732,0.108557,0.020197
2697,2,2024-10-22 20:56:00,-0.002769,0.117105,0.021195
2698,2,2024-10-22 20:57:00,-0.018772,0.118222,0.02215
2699,2,2024-10-22 20:58:00,-0.028331,0.119355,0.013536
2700,2,2024-10-22 20:59:00,-0.037928,0.108783,0.001732
2701,2,2024-10-22 21:00:00,-0.042219,0.084373,-0.017495
2702,2,2024-10-22 21:01:00,-0.045482,0.070536,-0.0175
2703,2,2024-10-22 21:02:00,-0.0391,0.07368,-0.009982
2704,2,2024-10-22 21:03:00,-0.02526,0.083155,0.006126
2705,2,2024-10-22 21:04:00,-0.012472,0.088402,0.014755
2706,2,2024-10-22 21:05:00,0.001374,0.089393,0.021259
2707,2,2024-10-22 21:06:00,0.005622,0.0883,0.024495
2708,2,2024-10-22 21:07:00,-0.00397,0.08622,0.020158
2709,2,2024-10-22 21:08:00,-0.007147,0.090497,0.019062
2710,2,2024-10-22 21:09:00,-0.007152,0.094737,0.024398
2711,2,2024-10-22 21:10:00,-0.011467,0.083038,0.023314
2712,2,2024-10-22 21:11:00,-0.015758,0.072421,0.017957
2713,2,2024-10-22 21:12:00,-0.014706,0.0671,0.015835
2714,2,2024-10-22 21:13:00,-0.001904,0.077665,0.026593
2715,2,2024-10-22 21:14:00,0.006622,0.089298,0.040524
2716,2,2024-10-22 21:15:00,0.004483,0.089301,0.041578
2717,2,2024-10-22 21:16:00,-0.006243,0.068067,0.032984
2718,2,2024-10-22 21:17:00,-0.011668,0.039358,0.024437
2719,2,2024-10-22 21:18:00,-0.002186,0.010571,0.022404
2720,2,2024-10-22 21:19:00,0.010597,0.003082,0.019298
2721,2,2024-10-22 21:20:00,0.021241,0.012572,0.034315
2722,2,2024-10-22 21:21:00,0.027748,0.030681,0.028996
2723,2,2024-10-22 21:22:00,0.023533,0.034986,0.021484
2724,2,2024-10-22 21:23:00,0.007506,0.019106,0.01071
2725,2,2024-10-22 21:24:00,-0.019237,-0.010573,-0.003325
2726,2,2024-10-22 21:25:00,-0.037431,-0.033903,-0.014105
2727,2,2024-10-22 21:26:00,-0.044923,-0.040264,-0.015217
2728,2,2024-10-22 21:27:00,-0.042732,-0.032793,-0.020553
2729,2,2024-10-22 21:28:00,-0.048018,-0.038037,-0.036606
2730,2,2024-10-22 21:29:00,-0.044741,-0.029492,-0.04514
2731,2,2024-10-22 21:30:00,-0.04798,-0.036942,-0.044085
2732,2,2024-10-22 21:31:00,-0.043818,-0.046599,-0.030157
2733,2,2024-10-22 21:32:00,-0.033255,-0.04673,-0.006582
2734,2,2024-10-22 21:33:00,-0.016247,-0.041541,0.012758
2735,2,2024-10-22 21:34:00,0.000784,-0.043756,0.01929
2736,2,2024-10-22 21:35:00,0.007166,-0.052284,0.015072
2737,2,2024-10-22 21:36:00,0.005018,-0.067143,0.003326
2738,2,2024-10-22 21:37:00,-0.003584,-0.089454,-0.004183
2739,2,2024-10-22 21:38:00,-0.021764,-0.100039,-0.005365
2740,2,2024-10-22 21:39:00,-0.039886,-0.102085,-0.01083
2741,2,2024-10-22 21:40:00,-0.039833,-0.09355,-0.014045
2742,2,2024-10-22 21:41:00,-0.034351,-0.064789,-0.018317
2743,2,2024-10-22 21:42:00,-0.027801,-0.038155,-0.024714
2744,2,2024-10-22 21:43:00,-0.025557,-0.025332,-0.036466
2745,2,2024-10-22 21:44:00,-0.019065,-0.018907,-0.050315
2746,2,2024-10-22 21:45:00,-0.026528,-0.024182,-0.05677
2747,2,2024-10-22 21:46:00,-0.026561,-0.036944,-0.062095
2748,2,2024-10-22 21:47:00,-0.035149,-0.048632,-0.06214
2749,2,2024-10-22 21:48:00,-0.037316,-0.051837,-0.057878
2750,2,2024-10-22 21:49:00,-0.043784,-0.060363,-0.051503
2751,2,2024-10-22 21:50:00,-0.047038,-0.060398,-0.039775
2752,2,2024-10-22 21:51:00,-0.050296,-0.061499,-0.028046
2753,2,2024-10-22 21:52:00,-0.051416,-0.064725,-0.019504
2754,2,2024-10-22 21:53:00,-0.05142,-0.061547,-0.015235
2755,2,2024-10-22 21:54:00,-0.049243,-0.046662,-0.009898
2756,2,2024-10-22 21:55:00,-0.038532,-0.027563,-0.000234
2757,2,2024-10-22 21:56:00,-0.035341,-0.015911,0.01366
2758,2,2024-10-22 21:57:00,-0.031044,-0.001047,0.022217
2759,2,2024-10-22 21:58:00,-0.022462,0.006393,0.019063
2760,2,2024-10-22 21:59:00,-0.020304,0.004285,0.011603
2761,2,2024-10-22 22:00:00,-0.02991,-0.009479,-0.001265
2762,2,2024-10-22 22:01:00,-0.042722,-0.017931,-0.007753
2763,2,2024-10-22 22:02:00,-0.053415,-0.025342,-0.009955
2764,2,2024-10-22 22:03:00,-0.056625,-0.021095,-0.003573
2765,2,2024-10-22 22:04:00,-0.060912,-0.011548,0.010272
2766,2,2024-10-22 22:05:00,-0.064146,-0.008384,0.020927
2767,2,2024-10-22 22:06:00,-0.065285,-0.015871,0.029475
2768,2,2024-10-22 22:07:00,-0.058908,-0.015915,0.03486
2769,2,2024-10-22 22:08:00,-0.043938,-0.018059,0.025354
2770,2,2024-10-22 22:09:00,-0.030069,-0.028717,0.014782
2771,2,2024-10-22 22:10:00,-0.0215,-0.029778,0.006297
2772,2,2024-10-22 22:11:00,-0.020361,-0.014864,0.005218
2773,2,2024-10-22 22:12:00,-0.019247,0.004273,0.013747
2774,2,2024-10-22 22:13:00,-0.024504,0.024519,0.016889
2775,2,2024-10-22 22:14:00,-0.033025,0.028805,0.017892
2776,2,2024-10-22 22:15:00,-0.042694,0.012864,0.016777
2777,2,2024-10-22 22:16:00,-0.050214,-0.005194,0.010338
2778,2,2024-10-22 22:17:00,-0.043808,-0.015822,-0.001354
2779,2,2024-10-22 22:18:00,-0.033101,-0.016886,-0.010892
2780,2,2024-10-22 22:19:00,-0.015941,0.000111,-0.013998
2781,2,2024-10-22 22:20:00,-0.006262,0.011817,-0.019287
2782,2,2024-10-22 22:21:00,0.001263,0.026696,-0.017117
2783,2,2024-10-22 22:22:00,0.008784,0.047937,-0.007478
2784,2,2024-10-22 22:23:00,0.009899,0.068135,0.002118
2785,2,2024-10-22 22:24:00,0.001292,0.047942,-0.002189
2786,2,2024-10-22 22:25:00,-0.011486,0.05013,-0.005486
2787,2,2024-10-22 22:26:00,-0.012587,0.034189,-0.014019
2788,2,2024-10-22 22:27:00,-0.008329,0.030982,-0.015053
2789,2,2024-10-22 22:28:00,-0.000851,0.037331,-0.010736
2790,2,2024-10-22 22:29:00,0.003435,0.049004,-0.003243
2791,2,2024-10-22 22:30:00,0.009851,0.058543,0.003198
2792,2,2024-10-22 22:31:00,0.014152,0.067046,0.004286
2793,2,2024-10-22 22:32:00,0.017338,0.062778,0.003245
2794,2,2024-10-22 22:33:00,0.024797,0.057439,0.0001
2795,2,2024-10-22 22:34:00,0.024801,0.05426,-0.004169
2796,2,2024-10-22 22:35:00,0.020544,0.059588,-0.001001
2797,2,2024-10-22 22:36:00,0.016257,0.061708,0.005376
2798,2,2024-10-22 22:37:00,0.015171,0.057451,0.005373
2799,2,2024-10-22 22:38:00,0.010904,0.050039,-0.002124
2800,2,2024-10-22 22:39:00,0.009865,0.054312,-0.004274
2801,2,2024-10-22 22:40:00,0.013085,0.063867,0.001078
2802,2,2024-10-22 22:41:00,0.019482,0.069145,0.007525
2803,2,2024-10-22 22:42:00,0.019482,0.069145,0.007525
2804,2,2024-10-22 22:43:00,0.014147,0.060676,-0.001047
2805,2,2024-10-22 22:44:00,0.010904,0.043673,-0.008526
2806,2,2024-10-22 22:45:00,0.005555,0.04474,-0.004291
2807,2,2024-10-22 22:46:00,0.000216,0.050059,0.002074
2808,2,2024-10-22 22:47:00,-0.006219,0.043685,0.003105
2809,2,2024-10-22 22:48:00,-0.005152,0.040499,-8.8e-05
2810,2,2024-10-22 22:49:00,0.002321,0.047904,0.006364
2811,2,2024-10-22 22:50:00,0.004483,0.05641,0.008505
2812,2,2024-10-22 22:51:00,0.001283,0.054299,0.006349
2813,2,2024-10-22 22:52:00,-0.000866,0.048989,0.004204
2814,2,2024-10-22 22:53:00,0.003397,0.052153,0.008503
2815,2,2024-10-22 22:54:00,-0.003033,0.0426,0.005265
2816,2,2024-10-22 22:55:00,-0.006224,0.038376,-0.001161
2817,2,2024-10-22 22:56:00,-0.008367,0.036253,-0.001173
2818,2,2024-10-22 22:57:00,-0.006229,0.039433,0.000974
2819,2,2024-10-22 22:58:00,-0.00409,0.043674,0.004188
2820,2,2024-10-22 22:59:00,-0.0041,0.044726,0.007392
2821,2,2024-10-22 23:00:00,-0.006243,0.040481,0.005246
2822,2,2024-10-22 23:01:00,-0.008401,0.03304,0.003104
2823,2,2024-10-22 23:02:00,-0.009448,0.036244,0.002024
2824,2,2024-10-22 23:03:00,-0.008348,0.044758,0.003089
2825,2,2024-10-22 23:04:00,-0.011534,0.045843,0.000929
2826,2,2024-10-22 23:05:00,-0.015802,0.042675,-0.002302
2827,2,2024-10-22 23:06:00,-0.016902,0.034161,-0.003367
2828,2,2024-10-22 23:07:00,-0.017993,0.027777,-0.004434
2829,2,2024-10-22 23:08:00,-0.008372,0.038371,0.002029
2830,2,2024-10-22 23:09:00,-0.005147,0.045808,0.004178
2831,2,2024-10-22 23:10:00,-0.001932,0.051115,0.00633
2832,2,2024-10-22 23:11:00,-0.000866,0.05005,0.005271
2833,2,2024-10-22 23:12:00,-0.006205,0.043698,-9.9e-05
2834,2,2024-10-22 23:13:00,-0.009472,0.030918,0.002031
2835,2,2024-10-22 23:14:00,-0.012702,0.025598,0.003083
2836,2,2024-10-22 23:15:00,-0.014821,0.029863,0.004131
2837,2,2024-10-22 23:16:00,-0.016936,0.034131,0.004111
2838,2,2024-10-22 23:17:00,-0.01583,0.041588,0.003041
2839,2,2024-10-22 23:18:00,-0.01583,0.040527,0.001974
2840,2,2024-10-22 23:19:00,-0.010515,0.03837,0.00415
2841,2,2024-10-22 23:20:00,-0.007324,0.037289,0.005242
2842,2,2024-10-22 23:21:00,-0.003047,0.039405,0.005269
2843,2,2024-10-22 23:22:00,-0.009439,0.04368,0.007356
2844,2,2024-10-22 23:23:00,-0.01584,0.042641,0.006244
2845,2,2024-10-22 23:24:00,-0.021169,0.039481,0.001938
2846,2,2024-10-22 23:25:00,-0.021174,0.034172,-0.002328
2847,2,2024-10-22 23:26:00,-0.020131,0.032025,0.000887
2848,2,2024-10-22 23:27:00,-0.010582,0.036188,0.016971
2849,2,2024-10-22 23:28:00,0.001144,0.045688,0.028791
2850,2,2024-10-22 23:29:00,0.009722,0.053123,0.026705
2851,2,2024-10-22 23:30:00,0.010836,0.054223,0.017098
2852,2,2024-10-22 23:31:00,0.004498,0.056423,0.0053
2853,2,2024-10-22 23:32:00,-0.001884,0.058584,0.003116
2854,2,2024-10-22 23:33:00,-0.009338,0.067111,0.008395
2855,2,2024-10-22 23:34:00,-0.011429,0.077767,0.009435
2856,2,2024-10-22 23:35:00,-0.012443,0.077818,-0.002323
2857,2,2024-10-22 23:36:00,-0.019892,0.072556,-0.011982
2858,2,2024-10-22 23:37:00,-0.024217,0.057665,-0.01413
2859,2,2024-10-22 23:38:00,-0.02647,0.031041,-0.014112
2860,2,2024-10-22 23:39:00,-0.015897,0.006516,-0.017211
2861,2,2024-10-22 23:40:00,-0.008487,0.006438,-0.00434
2862,2,2024-10-22 23:41:00,0.011783,0.035015,0.024607
2863,2,2024-10-22 23:42:00,0.025619,0.040241,0.037515
2864,2,2024-10-22 23:43:00,0.026719,0.04239,0.032179
2865,2,2024-10-22 23:44:00,0.015037,0.040355,0.018213
2866,2,2024-10-22 23:45:00,0.003359,0.044692,0.00958
2867,2,2024-10-22 23:46:00,-0.000875,0.047919,0.005274
2868,2,2024-10-22 23:47:00,0.003412,0.05747,0.010632
2869,2,2024-10-22 23:48:00,0.014085,0.071231,0.023508
2870,2,2024-10-22 23:49:00,0.00977,0.056349,0.019224
2871,2,2024-10-22 23:50:00,0.002244,0.028738,0.004252
2872,2,2024-10-22 23:51:00,0.006487,0.014908,-0.004247
2873,2,2024-10-22 23:52:00,0.00433,0.006407,-0.007456
2874,2,2024-10-22 23:53:00,0.009664,0.010632,-0.003151
2875,2,2024-10-22 23:54:00,0.010717,0.011676,0.001128
2876,2,2024-10-22 23:55:00,0.017194,0.035064,0.007553
2877,2,2024-10-22 23:56:00,0.025873,0.068053,0.008639
2878,2,2024-10-22 23:57:00,0.008861,0.06392,-0.008566
2879,2,2024-10-22 23:58:00,-0.006157,0.038436,-0.016116
2880,2,2024-10-22 23:59:00,-0.013711,0.024592,-0.01081
2881,2,2024-10-23 00:00:00,-0.01162,0.022424,-0.003315
2882,3,2024-10-22 00:00:00,-0.006195,0.049012,0.003099
2883,3,2024-10-22 00:01:00,-0.010477,0.046892,0.00414
2884,3,2024-10-22 00:02:00,-0.010501,0.038383,0.000946
2885,3,2024-10-22 00:03:00,-0.003062,0.033026,0.002073
2886,3,2024-10-22 00:04:00,-0.004152,0.03513,0.00954
2887,3,2024-10-22 00:05:00,-0.004119,0.043648,0.010598
2888,3,2024-10-22 00:06:00,-0.001928,0.050058,0.004195
2889,3,2024-10-22 00:07:00,-0.00731,0.041546,0.006305
2890,3,2024-10-22 00:08:00,0.000182,0.035175,-0.005385
2891,3,2024-10-22 00:09:00,0.005521,0.037283,-0.004282
2892,3,2024-10-22 00:10:00,-0.00941,0.046888,0.004147
2893,3,2024-10-22 00:11:00,-0.000913,0.044702,0.010619
2894,3,2024-10-22 00:12:00,0.01076,0.031874,0.011785
2895,3,2024-10-22 00:13:00,6.2e-05,0.02658,0.012785
2896,3,2024-10-22 00:14:00,0.008636,0.032951,0.0107
2897,3,2024-10-22 00:15:00,0.014003,0.036145,0.006461
2898,3,2024-10-22 00:16:00,-0.006243,0.042603,0.007379
2899,3,2024-10-22 00:17:00,0.004435,0.043635,0.006384
2900,3,2024-10-22 00:18:00,0.007612,0.037237,0.005347
2901,3,2024-10-22 00:19:00,-0.010496,0.04157,0.003078
2902,3,2024-10-22 00:20:00,-0.006195,0.054317,0.008433
2903,3,2024-10-22 00:21:00,-0.001961,0.05215,0.013806
2904,3,2024-10-22 00:22:00,-0.008377,0.044733,0.009498
2905,3,2024-10-22 00:23:00,-0.005152,0.046865,0.006313
2906,3,2024-10-22 00:24:00,-0.006195,0.04689,0.000965
2907,3,2024-10-22 00:25:00,-0.012611,0.043716,0.000924
2908,3,2024-10-22 00:26:00,-0.007276,0.046881,0.004162
2909,3,2024-10-22 00:27:00,-0.008348,0.044758,0.003089
2910,3,2024-10-22 00:28:00,-0.007286,0.042628,0.002031
2911,3,2024-10-22 00:29:00,-0.017907,0.048013,-0.003391
2912,3,2024-10-22 00:30:00,-0.007267,0.046889,0.002026
2913,3,2024-10-22 00:31:00,0.001283,0.046872,-0.001119
2914,3,2024-10-22 00:32:00,-0.004061,0.043699,-0.002221
2915,3,2024-10-22 00:33:00,0.00233,0.04579,0.002094
2916,3,2024-10-22 00:34:00,0.000163,0.041524,0.005289
2917,3,2024-10-22 00:35:00,0.002282,0.040443,0.007442
2918,3,2024-10-22 00:36:00,0.003344,0.04574,0.013852
2919,3,2024-10-22 00:37:00,0.002278,0.046805,0.014911
2920,3,2024-10-22 00:38:00,-0.004076,0.047931,0.005251
2921,3,2024-10-22 00:39:00,-0.007214,0.046936,-0.009725
2922,3,2024-10-22 00:40:00,0.000307,0.046957,-0.021422
2923,3,2024-10-22 00:41:00,0.003527,0.049085,-0.023539
2924,3,2024-10-22 00:42:00,0.00566,0.051199,-0.021391
2925,3,2024-10-22 00:43:00,-0.000789,0.049057,-0.012887
2926,3,2024-10-22 00:44:00,-0.008353,0.04051,-0.00011
2927,3,2024-10-22 00:45:00,-0.004172,0.03193,0.010612
2928,3,2024-10-22 00:46:00,-0.007334,0.042586,0.012713
2929,3,2024-10-22 00:47:00,-0.01794,0.051166,0.007287
2930,3,2024-10-22 00:48:00,-0.024298,0.052288,-0.001305
2931,3,2024-10-22 00:49:00,-0.023226,0.052289,-0.002366
2932,3,2024-10-22 00:50:00,-0.015797,0.045862,-0.000169
2933,3,2024-10-22 00:51:00,-0.007295,0.043681,0.005234
2934,3,2024-10-22 00:52:00,-0.006224,0.044742,0.00524
2935,3,2024-10-22 00:53:00,-0.008348,0.043697,0.002022
2936,3,2024-10-22 00:54:00,-0.00941,0.042644,-0.00012
2937,3,2024-10-22 00:55:00,-0.007276,0.044759,0.002028
2938,3,2024-10-22 00:56:00,-0.010472,0.049018,0.005205
2939,3,2024-10-22 00:57:00,-0.020064,0.051182,0.005135
2940,3,2024-10-22 00:58:00,-0.023241,0.051215,-0.000228
2941,3,2024-10-22 00:59:00,-0.02215,0.055476,-0.001294
2942,3,2024-10-22 01:00:00,-0.019992,0.057612,-0.004486
2943,3,2024-10-22 01:01:00,-0.012539,0.05439,-0.00443
2944,3,2024-10-22 01:02:00,-0.005099,0.049034,-0.003303
2945,3,2024-10-22 01:03:00,0.002325,0.041542,-0.001105
2946,3,2024-10-22 01:04:00,0.006583,0.038336,-0.00214
2947,3,2024-10-22 01:05:00,0.006593,0.040466,-0.002142
2948,3,2024-10-22 01:06:00,0.00234,0.045799,-4.2e-05
2949,3,2024-10-22 01:07:00,-0.003009,0.048988,0.006326
2950,3,2024-10-22 01:08:00,-0.004114,0.048957,0.014864
2951,3,2024-10-22 01:09:00,-0.000918,0.047881,0.014887
2952,3,2024-10-22 01:10:00,0.000125,0.04149,0.013835
2953,3,2024-10-22 01:11:00,0.00865,0.035086,0.009629
2954,3,2024-10-22 01:12:00,0.007583,0.035089,0.009622
2955,3,2024-10-22 01:13:00,0.00122,0.041512,0.007433
2956,3,2024-10-22 01:14:00,-0.003018,0.040491,-7.3e-05
2957,3,2024-10-22 01:15:00,-0.007271,0.042641,-0.001174
2958,3,2024-10-22 01:16:00,-0.008343,0.045823,0.003088
2959,3,2024-10-22 01:17:00,-0.007291,0.044746,0.005233
2960,3,2024-10-22 01:18:00,-0.006224,0.043681,0.004173
2961,3,2024-10-22 01:19:00,-0.001971,0.037287,0.001007
2962,3,2024-10-22 01:20:00,0.003368,0.035151,-0.002158
2963,3,2024-10-22 01:21:00,0.003368,0.035151,-0.002158
2964,3,2024-10-22 01:22:00,0.00122,0.038329,0.004232
2965,3,2024-10-22 01:23:00,-0.004133,0.039391,0.009535
2966,3,2024-10-22 01:24:00,-0.006272,0.038334,0.009521
2967,3,2024-10-22 01:25:00,-0.003071,0.037261,0.008477
2968,3,2024-10-22 01:26:00,0.00011,0.035111,0.010638
2969,3,2024-10-22 01:27:00,0.001187,0.038299,0.01171
2970,3,2024-10-22 01:28:00,-0.004152,0.036191,0.010607
2971,3,2024-10-22 01:29:00,-0.003066,0.036205,0.006342
2972,3,2024-10-22 01:30:00,0.00444,0.036213,-0.002152
2973,3,2024-10-22 01:31:00,0.00876,0.038367,-0.011738
2974,3,2024-10-22 01:32:00,0.009846,0.03838,-0.016004
2975,3,2024-10-22 01:33:00,0.010923,0.041568,-0.014932
2976,3,2024-10-22 01:34:00,0.000254,0.047971,-0.008605
2977,3,2024-10-22 01:35:00,-0.013649,0.050112,0.000909
2978,3,2024-10-22 01:36:00,-0.020146,0.039439,0.011559
2979,3,2024-10-22 01:37:00,-0.025504,0.042619,0.020063
2980,3,2024-10-22 01:38:00,-0.03833,0.043704,0.026382
2981,3,2024-10-22 01:39:00,-0.053381,0.018189,0.026309
2982,3,2024-10-22 01:40:00,-0.069437,-0.004083,0.015544
2983,3,2024-10-22 01:41:00,-0.072489,0.030013,0.016547
2984,3,2024-10-22 01:42:00,-0.041593,0.029866,0.026377
2985,3,2024-10-22 01:43:00,-0.017166,-0.001087,0.020178
2986,3,2024-10-22 01:44:00,-0.007502,-0.00637,0.001024
2987,3,2024-10-22 01:45:00,-0.006281,0.006495,-0.020348
2988,3,2024-10-22 01:46:00,-0.014716,0.024651,-0.024703
2989,3,2024-10-22 01:47:00,-0.024289,0.033198,-0.022645
2990,3,2024-10-22 01:48:00,-0.025346,0.038516,-0.019454
2991,3,2024-10-22 01:49:00,-0.027551,0.020422,-0.021583
2992,3,2024-10-22 01:50:00,-0.052041,0.024795,-0.028169
2993,3,2024-10-22 01:51:00,-0.082683,0.068668,-0.050872
2994,3,2024-10-22 01:52:00,-0.096193,0.112537,-0.087342
2995,3,2024-10-22 01:53:00,-0.115324,0.115851,-0.100299
2996,3,2024-10-22 01:54:00,-0.135782,0.082865,-0.091853
2997,3,2024-10-22 01:55:00,-0.094447,0.025182,-0.088286
2998,3,2024-10-22 01:56:00,-0.027317,0.004716,-0.089927
2999,3,2024-10-22 01:57:00,0.020635,-0.017784,-0.099178
3000,3,2024-10-22 01:58:00,0.029213,-0.017776,-0.108732
3001,3,2024-10-22 01:59:00,-0.007238,-0.034782,-0.086532
3002,3,2024-10-22 02:00:00,0.001307,-0.033743,-0.087542
3003,3,2024-10-22 02:01:00,0.025734,-0.060452,-0.089473
3004,3,2024-10-22 02:02:00,0.059739,-0.070239,-0.068927
3005,3,2024-10-22 02:03:00,0.079928,-0.078871,-0.059161
3006,3,2024-10-22 02:04:00,0.094845,-0.056659,-0.03238
3007,3,2024-10-22 02:05:00,0.053334,-0.052184,-0.049767
3008,3,2024-10-22 02:06:00,-0.008803,-0.063869,-0.004253
3009,3,2024-10-22 02:07:00,-0.061238,-0.03518,0.059438
3010,3,2024-10-22 02:08:00,-0.070887,0.014678,0.120195
3011,3,2024-10-22 02:09:00,-0.090134,0.043354,0.15848
3012,3,2024-10-22 02:10:00,-0.091302,0.016743,0.154233
3013,3,2024-10-22 02:11:00,-0.044628,-0.025039,0.172772
3014,3,2024-10-22 02:12:00,0.024684,-0.030616,0.1754
3015,3,2024-10-22 02:13:00,0.084635,-0.033824,0.126685
3016,3,2024-10-22 02:14:00,0.115454,-0.060564,0.126934
3017,3,2024-10-22 02:15:00,0.079027,-0.058452,0.162997
3018,3,2024-10-22 02:16:00,0.006519,-0.009358,0.20302
3019,3,2024-10-22 02:17:00,-0.025612,-0.00193,0.238037
3020,3,2024-10-22 02:18:00,-0.033348,-0.026545,0.273266
3021,3,2024-10-22 02:19:00,-0.070933,-0.038303,0.315747
3022,3,2024-10-22 02:20:00,-0.140312,-0.05825,0.30247
3023,3,2024-10-22 02:21:00,-0.15533,-0.0901,0.288519
3024,3,2024-10-22 02:22:00,-0.135045,-0.100768,0.274787
3025,3,2024-10-22 02:23:00,-0.127716,-0.110467,0.296215
3026,3,2024-10-22 02:24:00,-0.130037,-0.124419,0.323991
3027,3,2024-10-22 02:25:00,-0.105485,-0.124492,0.320958
3028,3,2024-10-22 02:26:00,-0.079746,-0.097937,0.317899
3029,3,2024-10-22 02:27:00,-0.058202,-0.086157,0.283851
3030,3,2024-10-22 02:28:00,-0.029124,-0.087076,0.222098
3031,3,2024-10-22 02:29:00,0.021383,-0.086927,0.141266
3032,3,2024-10-22 02:30:00,0.072149,-0.062145,0.027289
3033,3,2024-10-22 02:31:00,0.106811,-0.031031,-0.057966
3034,3,2024-10-22 02:32:00,0.153031,-0.006482,-0.110018
3035,3,2024-10-22 02:33:00,0.181966,-0.006467,-0.138658
3036,3,2024-10-22 02:34:00,0.20337,-0.00436,-0.15133
3037,3,2024-10-22 02:35:00,0.203313,-0.004411,-0.138511
3038,3,2024-10-22 02:36:00,0.185032,-0.020391,-0.122595
3039,3,2024-10-22 02:37:00,0.146491,-0.027803,-0.100422
3040,3,2024-10-22 02:38:00,0.105888,-0.013924,-0.07295
3041,3,2024-10-22 02:39:00,0.055779,0.036149,-0.030635
3042,3,2024-10-22 02:40:00,-0.011477,0.074541,0.016916
3043,3,2024-10-22 02:41:00,-0.067083,0.089474,0.060305
3044,3,2024-10-22 02:42:00,-0.069293,0.084108,0.072047
3045,3,2024-10-22 02:43:00,-0.028685,0.081904,0.055242
3046,3,2024-10-22 02:44:00,0.02894,0.066862,0.037504
3047,3,2024-10-22 02:45:00,0.069408,0.035887,0.022871
3048,3,2024-10-22 02:46:00,0.075776,0.006127,0.000521
3049,3,2024-10-22 02:47:00,0.076967,0.010478,-0.022977
3050,3,2024-10-22 02:48:00,0.097478,0.041389,-0.045306
3051,3,2024-10-22 02:49:00,0.102927,0.057388,-0.054902
3052,3,2024-10-22 02:50:00,0.078461,0.064965,-0.063629
3053,3,2024-10-22 02:51:00,0.051857,0.090582,-0.053165
3054,3,2024-10-22 02:52:00,-0.01527,0.102564,-0.061127
3055,3,2024-10-22 02:53:00,-0.048198,0.144187,-0.051796
3056,3,2024-10-22 02:54:00,-0.032152,0.148413,-0.057031
3057,3,2024-10-22 02:55:00,0.015578,0.115107,-0.027812
3058,3,2024-10-22 02:56:00,0.056692,0.023277,-0.009248
3059,3,2024-10-22 02:57:00,0.072599,0.009342,-0.001641
3060,3,2024-10-22 02:58:00,0.072484,-0.020468,-0.005877
3061,3,2024-10-22 02:59:00,0.074584,-0.045969,-0.023989
